"reviews
","ratings"
"A localização é excelente, com um bom café da manhã e bom atendimento também. O quarto é limpo, chuveiro bom e cama que proporciona uma boa noite de sono (bom isolamento acústico), mas o espaço dos ambientes são pequenos, banheiro um apertado. A gora o que incomoda realmente é a garagem, muito pequena e apertada, bem ruim isso. Tirando essa situação  da garagem e do quarto como todo ser pequeno, o restante é bom, vale muito pela localização, claro, que depende do que vc for fazer na cidade. ;)
","4"
"Apesar de bem localizado, o custo x benefício é péssimo. O ar condicionado do quarto estava quebrado, o chuveiro sofrível.. fizemos reclamação com a atendente e ela simplesmente alegou que não tinha quarto para troca. Não recomendo nem pretendo retornar.
","1"
"Ótimo atendimento, ótimo manobristas, silencioso, impecável, aconchegante. Ótima localização, café da manhã completíssimo, uma sopinha de boas vindas à noite, um bom mercado bem de frente, numa cidade top, podendo ser considerada a melhor capital do Brasil.
","5"
"Dormimos 1 noite com toda a família
Apto limpo 
Antigo mas arrumado
Café da manhã muito bom
Ponto negativo os sucos eram ruins 
Deveriam optar por 1 tipo e ser bom
Do resto ok
Deveriam informar que o estacionamento é pago a parte acho mais justo do que pagar uma diária do quarto e o estacionamento a parte 
","3"
"Hotel bem localizado no bairro Batel, próximo à bares, restaurantes, atrações turísticas. Quarto bem grande, banheiro também grande, tipo apartamento com cozinha e varanda. Internet boa, possui estacionamento, café da manhã no terraço, funcionários cordiais, guardam sua mala na recepção, possui cofre no quarto, ar quente e frio.
","4"
"Positivos : quarto amplo, hotel bem localizado, cama confortável mas travesseiros não, banheiro limpo, funcionários agradáveis, café da manhã bom.
Negativos: móveis e frigobar antigos carecendo renovação e manutenção, isolamento térmico um pouco ruim.
","4"
"Bem localizado, boas instalações e staff muito simpático. Fica próximo a bares, shoppings e prédios de escritório. Café da manhã simples. Instalações confortáveis. O quarto é bem espaçoso e conta com varanda - acredito que no passado o prédio foi flat, até por isso tem uma cozinha separada do banheiro.
","4"
"Se você for para o Blue Tree Towers Batel, tenha em mente que não irá descansar. O colchão é de péssima qualidade. A menos, obviamente, que você goste de dormir numa cama com conforto semelhante ao chão.
","1"
"Eu e meu marido passamos 4 dias neste hotel. Quando viajamos não buscamos luxo, mas conforto para nos sentirmos em casa. Porém as acomodações do Hotel Blue Tree Batel deixaram a desejar. O colchão, travesseiros e enxoval já estão precisando trocar por novos. Os travesseiros não tinham condição de uso, sabe quando a espuma abaixa a ponto de prever que estamos dormindo direto no colchão? O colchão já estava com sua validade expirada, e as toalhas de banho não tinham nenhuma maciez, e sem cheirinho de lavadas. O café da manhã é simples, com pouca variedade, 
A única vantagem deste hotel é a localização e o atendimento dos funcionários. 
","2"
"O hotel é da década de 1980, mas tudo é muito bem conservado e nada cheira a mofo. Os quartos parecem mais um loft, são amplos e claros, com varanda, sofá, poltrona e mesa de trabalho. Há ainda uma micro cozinha, com duas bocas elétricas, uma pia e um tanque, bem como armários e frigobar. O aparelho de TV é grande, e há bastante canais disponíveis da NET. Ele está em um armário que separa o ambiente de trabalho e a cama, e gira entre os dois, o que é bastante prático. O banheiro é grande, o box é muito bom e o chuveiro também. O armário da TV é também um grande guarda-roupas, com gavetas, calceiro e cabides. A cama é superconfortável, e há travesseiros extras no armário. O café da manhã é bem farto, com diversas opções de pães, queijo, frios, iogurtes, sucos, bolos, ovo mexido, salsicha, etc. As áreas comuns são confortáveis, e todo o pessoal é muito simpático. Adorei o hotel e voltaria com certeza.
","5"
"Excelente hotel em todos os aspectos. Respeito e carinho com meu filho autista. Super recomendo!!! Com certeza nas próximas viagens retornarei ao Blue Tree Towers. A localização é ótima, com lanchonetes próximas.
","5"
"Hotel muito bom. Ótimas instalações e localização favorável, em um dos melhores bairros de Curitiba. Excelente custo beneficio, principalmente no meu caso que estava apenas de passagem e utilizei “pernoite”. Única reclamação fica para o restaurante onde o prato que pedi (Picanha nacional) veio dura que nem pedra e o vinho possivelmente por condicionamento errado mais parecia vinagre balsâmico. 
","4"
"The location is quite premiun in downtown   premium area, with best restaurants, malls, spas around. Breakfast in rooftop is good in brazilian style, with fresh juices and bakery. Restaurant have good food with good price. Sauna and piscina area deserves a better look, probally a better arrengement for towells and benefits. The rooms are good size with little kitchen and seat area. Good shower and room cleaning very on point, althoght instalations are very old given not best look at room design. That place deserves renovations. Staff are very kind, friendly and very prompt and make my stay very pleasant!
","4"
"Hotel muito antigo, em seu banheiro encontramos a história da arquitetura de 1980.
Azulejos assinados por Valentino da década de 80.
Vazo sanitário quadrado fazendo conjunto com o Bidê ambos na cor marrom. 
A cama é ruim só da para usar uma noite. 
A localização é ótima e o chuveiro top
","3"
"A localização desse hotel é muito boa, atendimento bom , cafe da manha bom mas o ar condicionado barulhento alem da cama de solteiro ser horrivel. 
Esse hotel é antigo e mereceria uma repaginaçao.
Uma pena .
","3"
"O hotel é extremamente bem localizado, na Av. Batel, com um restaurante bom 24h bem atrás do Hotel (Babilônia).
Café da manhã é justo, nada de anormal.O que fica a desejar é a estrutura dos quartos, foi feito o Hotel em um prédio residencial adaptado (pelo menos é o que parece), móveis e utensílios de cozinha bem antigos. Não sei se voltaria neste hotel. Fui à trabalho, com família com certeza não iria.
","3"
"Muito bem localizado, próximo de shoppings, bares e restaurantes, o Blue Tree Batel é um daqueles hotéis mais antigos que prezam conforto. Os quartos são grandes (muito!), com uma saleta, uma pequena (e prática) cozinha, uma cama enorme e um banheiro bastante satisfatório, tendo até uma varanda para quem quiser ter uma vista das redondezas.
Vi avaliações falando sobre o aspecto antigo das acomodações, e realmente ele é um hotel mais antigo. Só que na minha opinião isso não é um demérito por si. Para mim existe uma diferença clara entre ""velho"" e ""antigo"". ""Velho"" seria se as coisas estivessem mal conservadas, quebradas ou improvisadas, e isso absolutamente não é o caso! Tudo estava muito bem conservado e mantido, e se o visual não é moderno, não quer dizer que seja feio ou de mal gosto. Quanto ao aspecto ""antigo"" do banheiro, que vi em uma avaliação, infelizmente existem os que preferem um porcelanato de R$ 20/m² do que a beleza clássica de um revestimento assinado por Valentino (sim, o revestimento é assinado).
A equipe é muito cordial e solícita, sempre com um sorriso ao atender, a limpeza dos quartos é primorosa. O café da manhã é excelente, com uma fartura de itens que surpreende. No geral, foi uma estadia muito prazerosa.
","5"
"Hotel bem velhinho mas entrega o que propõe. Restaurante sofrível. Vinho não pode ser servido quente e comida fria. É o contrário. Limpeza ok, frigobar bom, funcionários simpáticos e atenciosos. Dá pro gasto. 
","3"
"O tapetinho da banheiro estava sujo.
Consumimos 1 água e 1 café, contudo, no check out, além do consumo, foram cobrados diárias de estacionamento, refrigerante e chocolate. Só nao pagamos porque estavamos atentos.
Localização é excelente e os quartos sao grandes com cozinha - ja havia me hospedado antes no hotel, qdo se chamava habour ou harbor, nao lembro o nome.
","3"
"O hotel tem boas instalações, apesar de ser um prédio antigo. A área de eventos é ótima e equipe atenciosa.
A localização é excelente. 
Mas a falta de comunicação entre a recepção e o restaurante sobre o horário de abertura do café da manhã quase me custou perder o vôo.
Segundo o recepcionista a falha ocorre pois o restaurante é terceirizado (!?) e o hotel não tem todas as informações. 
Ao final, cheguei às 6hs15 no restaurante e tomei o café da manhã em pé, por falta de uma mesa livre...
","2"
"O Hotel apresenta uma boa localização. O hall de entrada e bonito e a equipe de atendimento muito atenciosa. Café da amanhã é bom. O quarto era espaçoso, mas o banheiro apresenta um aspecto antigo. Acredito que o custo x benefício é atendido.
","4"
"Localização excelente, equipe de recepção simpática e eficiente.
Bom café da manhã considerando nível do hotel. Variedade adequada de itens. Equipe de restaurante do café muito boa, simpáticos,  educados, atenciosos e com disposição para servir. 
Fatores que não atenderam:
Existe uma pequena cozinha, mas nem pense em preparar algo, não tem utensílio nenhum. Vc tem que pedir e talvez não tenham. Poderiam não  ter essa cozinha, já que a mesma não é  funcional.
Nem pense em comprar vinho para tomar na saleta do apartamento. 
Vc solicitará taças e te darão copos descartáveis.
Devo ressaltar, que no geral, gostei do hotel pelos fatores positivos que tem ( recepção, café da manhã, equipe, conforto do quarto) e voltaria se não encontrasse outro em igual condição  ( estrutura,  preço e localização ). Indicaria a hospedagem, com esses alertas específicos,  para que o viajante não fique frustrado.
","3"
"Hotel muito bem localizado , na Av do Batel ,entre os Shoppings Cristal e Pátio Batel.Atendimente rápido tanto no check-in ,quanto no check-out.Quarto bom ,espaçoso,
com sacada e uma pequena cozinha ,o que facilita bem a estadia.
Café da manhã muito bom. A equipe é muito atenciosa .Você pode pedir omelete ,tapioca , que lhe atenderão.
Que tal chegar no Hotel e ter um bilhete com uma poesia assinado pela camareira em seu criado mudo?
","5"
"Quartos antigos e banheiro com mau cheiro, frigobar pobre e sem opções e espaço fitness uma enganação pois apenas 1 esteira quase quebrando e nenhum peso (halteres) para treinos e nem banco individual tinha... de nome vai bem mas de resto vai péssimo. Não vou ser injusto... o café da manhã é bom mas o suco de laranja não é natural.
","3"
"Corredores de piso frio: vc passa com sua mala e acorda todo mundo de manhã...Barulho externo de rua e ar condicionado dos outros quartos - ruim de dormir. O sinal de wifi e internet são PÉSSIMOS!!! Pra quem precisa usar, vai sofrer.
Tem outras opções melhores em Curitiba com o preço bem similar. A experiencia, infelizmente, não foi boa.
","2"
"Hotel velho e ultrapassado! O atendimento no café da manhã foi mutio desagradável, pois ao chegar a hora de encerrar o café da manhã, o ar condicionado foi desligado, a porta externa aberta e só faltou dizer, dá para sair daqui mais rápido? Pior, o gestor estava no ambiente e foi quem autorizou. Não recomendo! Não é o padrão que conhecço do Blue Tree.
","2"
